term,Year,Session,emplid,Course,grade,status,degree,Major1,Major2
201802,2018,Spring,141,1115,C,Pass,CS,PSYCH-BS,COMPSC-BS
201802,2018,Spring,469,1115,D,Fail,MMC,MULTI-BS,""
201802,2018,Spring,470,1115,B,Pass,"",PSYCH-BA,SLPASHS-BA
201802,2018,Spring,471,1115,FIN,Fail,"",UNDECL-BA,""
201802,2018,Spring,472,1115,B,Pass,CS,COMPSC-BS,""
201802,2018,Spring,473,1115,B,Pass,MMC,MULTI-BS,""
201802,2018,Spring,474,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,237,1115,C,Pass,"",UNDECL-BA,""
201802,2018,Spring,475,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,143,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,476,1115,W,Drop,"",ART-BA,""
201802,2018,Spring,477,1115,D,Fail,"",UNDECL-BA,""
201802,2018,Spring,478,1115,F,Fail,IS,INFOSCI-BS,""
201802,2018,Spring,479,1115,A,Pass,CS,COMPSC-BS,""
201802,2018,Spring,480,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,481,1115,B,Pass,"",UNDECL-BA,""
201802,2018,Spring,482,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,483,1115,A,Pass,"",MHCFMA-BS,MHCARH-BA
201802,2018,Spring,484,1115,D,Fail,"",UNDECL-BA,""
201802,2018,Spring,485,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,486,1115,B,Pass,"",BUSADM-BBA/MGMT,""
201802,2018,Spring,487,1115,A,Pass,IS,INFOSCI-BS,""
201802,2018,Spring,488,1115,A,Pass,CS,COMPSC-BS,""
201802,2018,Spring,489,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,42,1115,F,Fail,"",PHYS-BS,""
201802,2018,Spring,490,1115,W,Drop,"",PHYS-BS,""
201802,2018,Spring,491,1115,C,Pass,"",PHYS-BS,MATH-BS/APPLDMTH
201802,2018,Spring,492,1115,W,Drop,"",CHEM-BS,""
201802,2018,Spring,169,1115,F,Fail,CS,COMPSC-BS,""
201802,2018,Spring,493,1115,WU,Fail,"",UNDECL-BA,""
201802,2018,Spring,494,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,495,1115,A,Pass,"",PHYS-BS,""
201802,2018,Spring,145,1115,WN,Drop,"",UNDECL-BA,""
201802,2018,Spring,496,1115,W,Drop,"",BUSADM-BBA/BUSMRKTG,""
201802,2018,Spring,53,1115,B,Pass,"",UNDECL-BA,""
201802,2018,Spring,121,1115,B,Pass,"",UNDECL-BA,""
201802,2018,Spring,56,1115,C,Pass,"",UNDECL-BA,""
201802,2018,Spring,497,1115,B,Pass,"",PHYS-BS,""
201802,2018,Spring,498,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,499,1115,F,Fail,"",SLPASHS-BA,""
201802,2018,Spring,500,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,61,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,501,1115,A,Pass,"",UNDECL-BA,""
201802,2018,Spring,502,1115,C,Pass,"",MATH-BS/GENMATH,""
201802,2018,Spring,503,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,504,1115,A,Pass,"",UNDECL-BA,""
201802,2018,Spring,505,1115,D,Fail,"",UNDECL-BA,""
201802,2018,Spring,506,1115,A,Pass,"",UNDECL-BA,""
201802,2018,Spring,507,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,69,1115,D,Fail,"",UNDECL-BA,""
201802,2018,Spring,508,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,509,1115,W,Drop,Grad-HI,HLTHINF-MS,""
201802,2018,Spring,510,1115,D,Fail,"",UNDECL-BA,""
201802,2018,Spring,511,1115,F,Fail,CS,COMPSC-BS,""
201802,2018,Spring,512,1115,W,Drop,IS,INFOSCI-BS,""
201802,2018,Spring,251,1115,C+,Pass,CS,COMPSC-BS,""
201802,2018,Spring,513,1115,F,Fail,CS,COMPSC-BS,""
201802,2018,Spring,514,1115,A-,Pass,CS,COMPSC-BS,""
201802,2018,Spring,515,1115,WD,Drop,CS,COMPSC-BS,""
201802,2018,Spring,516,1115,F,Fail,"",MATH-BS/GENMATH,""
201802,2018,Spring,517,1115,A,Pass,MMC,MULTI-BS,COMPSC-BS
201802,2018,Spring,518,1115,F,Fail,IS,INFOSCI-BS,""
201802,2018,Spring,519,1115,C+,Pass,"",UNDECL-BA,""
201802,2018,Spring,387,1115,C+,Pass,CS,COMPSC-BS,""
201802,2018,Spring,520,1115,A,Pass,"",POLSCI-BA,""
201802,2018,Spring,521,1115,W,Drop,"",ACCTPUB-BS,""
201802,2018,Spring,522,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,523,1115,B,Pass,IS,INFOSCI-BS,""
201802,2018,Spring,524,1115,C+,Pass,IS,INFOSCI-BS,""
201802,2018,Spring,525,1115,F,Fail,"",MATH-BA,""
201802,2018,Spring,526,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,527,1115,WD,Drop,"",UNDECL-BA,""
201802,2018,Spring,528,1115,B,Pass,"",UNDECL-BA,""
201802,2018,Spring,529,1115,D,Fail,"",UNDECL-BA,""
201802,2018,Spring,530,1115,A-,Pass,"",UNDECL-BA,""
201802,2018,Spring,531,1115,F,Fail,IS,INFOSCI-BS,""
201802,2018,Spring,532,1115,B,Pass,"",ACTMATH-BS,""
201802,2018,Spring,533,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,534,1115,WD,Drop,"",UNDECL-BA,""
201802,2018,Spring,535,1115,C,Pass,"",UNDECL-BA,""
201802,2018,Spring,536,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,537,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,538,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,539,1115,F,Fail,Grad-HI,HLTHINF-MS,""
201802,2018,Spring,540,1115,A+,Pass,"",ECO-BA/FININTLECO,""
201802,2018,Spring,541,1115,WU,Fail,IS,INFOSCI-BS,""
201802,2018,Spring,226,1115,B,Pass,"",MATH-BA,""
201802,2018,Spring,542,1115,A,Pass,"",CWRTG-BFA,""
201802,2018,Spring,543,1115,C,Pass,CS,COMPSC-BS,""
201802,2018,Spring,544,1115,F,Fail,"",MATH-BA,""
201802,2018,Spring,236,1115,A,Pass,"",MATH-BA,""
201802,2018,Spring,545,1115,F,Fail,"",PSYCH-BA,""
201802,2018,Spring,546,1115,B+,Pass,CS,COMPSC-BS,""
201802,2018,Spring,547,1115,C,Pass,"",UNDECL-BA,""
201802,2018,Spring,548,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,149,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,549,1115,A,Pass,"",UNDECL-BA,""
201802,2018,Spring,550,1115,B,Pass,"",UNDECL-BA,""
201802,2018,Spring,551,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,552,1115,B+,Pass,"",BMF-BS,""
201802,2018,Spring,553,1115,A+,Pass,"",UNDECL-BA,""
201802,2018,Spring,554,1115,B,Pass,CS,COMPSC-BS,""
201802,2018,Spring,123,1115,C,Pass,"",UNDECL-BA,""
201802,2018,Spring,555,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,556,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,557,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,558,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,559,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,560,1115,A+,Pass,"",UNDECL-BA,""
201802,2018,Spring,561,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,562,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,563,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,564,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,565,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,8,1115,A,Pass,CS,COMPSC-BS,""
201802,2018,Spring,566,1115,W,Drop,"",TVR-BA,""
201802,2018,Spring,567,1115,W,Drop,"",FINC-BBA,""
201802,2018,Spring,568,1115,W,Drop,"",MATHTCH-BA,""
201802,2018,Spring,569,1115,WD,Drop,"",ART-BA/DIGITALART,""
201802,2018,Spring,570,1115,WD,Drop,"",BIO-BS,""
201802,2018,Spring,571,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,572,1115,C,Pass,CS,COMPSC-BS,""
201802,2018,Spring,573,1115,B,Pass,"",MHCMAT-BA,""
201802,2018,Spring,574,1115,C+,Pass,"",MHCMAT-BA,""
201802,2018,Spring,575,1115,A-,Pass,"",MATH-BS/APPLDMTH,""
201802,2018,Spring,576,1115,C,Pass,IS,INFOSCI-BS,""
201802,2018,Spring,577,1115,A+,Pass,"",MATHTCH-BA,""
201802,2018,Spring,578,1115,W,Drop,"",SOC-BA,""
201802,2018,Spring,579,1115,B,Pass,IS,INFOSCI-BS,""
201802,2018,Spring,580,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,581,1115,W,Drop,CS,COMPSC-BS,""
201802,2018,Spring,582,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,583,1115,A+,Pass,"",MHCPSY-BA,""
201802,2018,Spring,584,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,585,1115,C+,Pass,"",UNDECL-BA,""
201802,2018,Spring,586,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,587,1115,B,Pass,"",UNDECL-BA,""
201802,2018,Spring,588,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,589,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,590,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,591,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,592,1115,B+,Pass,"",UNDECL-BA,""
201802,2018,Spring,593,1115,A-,Pass,"",ACTMATH-BS,""
201802,2018,Spring,594,1115,W,Drop,CS,COMPSC-BS,""
201802,2018,Spring,595,1115,F,Fail,IS,INFOSCI-BS,""
201802,2018,Spring,596,1115,F,Fail,"",BUSADM-BBA/EBUS,""
201802,2018,Spring,597,1115,B,Pass,"",PHYS-BS,MATH-BS/THEORYMATH
201802,2018,Spring,598,1115,B,Pass,"",UNDECL-BA,""
201802,2018,Spring,599,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,600,1115,W,Drop,CS,COMPSC-BS,""
201802,2018,Spring,601,1115,W,Drop,CS,COMPSC-BS,""
201802,2018,Spring,602,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,603,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,604,1115,C,Pass,CS,COMPSC-BS,""
201802,2018,Spring,605,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,606,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,607,1115,F,Fail,CS,COMPSC-BS,""
201802,2018,Spring,608,1115,D,Fail,CS,COMPSC-BS,""
201802,2018,Spring,609,1115,WU,Fail,"",POLSCI-BA,""
201802,2018,Spring,610,1115,WD,Drop,CS,COMPSC-BS,""
201802,2018,Spring,611,1115,A-,Pass,CS,COMPSC-BS,""
201802,2018,Spring,118,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,612,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,613,1115,F,Fail,"",BMF-BS,""
201802,2018,Spring,614,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,615,1115,W,Drop,"",BUSADM-BBA/LDSHPHUM,""
201802,2018,Spring,616,1115,WD,Drop,IS,INFOSCI-BS,""
201802,2018,Spring,617,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,618,1115,A-,Pass,"",UNDECL-BA,""
201802,2018,Spring,619,1115,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,620,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,621,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,622,1115,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,623,1115,WD,Drop,"",UNDECL-BA,""
201802,2018,Intersession,624,1115,D,Fail,"",BUSADM-BBA/BUSHLTPROF,""
201802,2018,Intersession,370,1115,A,Pass,CS,COMPSC-BS,PHIL-BA/PHILGEN
201802,2018,Intersession,625,1115,A,Pass,CS,COMPSC-BS,""
201802,2018,Intersession,626,1115,A,Pass,CS,COMPSC-BS,""
201802,2018,Intersession,627,1115,D,Fail,"",BUSADM-BBA/MGMT,""
201802,2018,Intersession,413,1115,W,Drop,CS,COMPSC-BS,""
201802,2018,Intersession,628,1115,D,Fail,CS,COMPSC-BS,""
201802,2018,Intersession,234,1115,D,Fail,CS,COMPSC-BS,ACCTPUB-BS
201802,2018,Intersession,629,1115,W,Drop,"",FILM-BA/FILMPROD,""
201802,2018,Intersession,630,1115,W,Drop,"",TVR-BA,""
201802,2018,Intersession,631,1115,WD,Drop,"",PSYCH-BS,""
201802,2018,Intersession,377,1115,B-,Pass,CS,COMPSC-BS,""
201802,2018,Intersession,344,1115,A,Pass,CS,COMPSC-BS,""
201802,2018,Intersession,632,1115,A,Pass,MMC,MULTI-BS,""
201802,2018,Intersession,633,1115,B,Pass,"",MHCHNS-BA,""
201802,2018,Intersession,634,1115,W,Drop,"",ENGL-BA,""
201802,2018,Intersession,635,1115,F,Fail,"",FINC-BBA,""
201802,2018,Intersession,146,1115,B-,Pass,"",UNDECL-BA,""
201802,2018,Intersession,52,1115,A,Pass,"",UNDECL-BA,""
201802,2018,Intersession,55,1115,B,Pass,"",UNDECL-BA,""
201802,2018,Intersession,407,1115,A,Pass,CS,COMPSC-BS,MATH-BS/APPLDMTH
201802,2018,Intersession,636,1115,A,Pass,"",FINMATH-BS,""
201802,2018,Intersession,637,1115,A,Pass,"",NONDG-UG,""
201802,2018,Intersession,638,1115,B,Pass,"",NONDG-UG,""
201802,2018,Spring,639,3130,F,Fail,CS,COMPSC-BS,""
201802,2018,Spring,640,3130,W,Drop,CS,COMPSC-BS,""
201802,2018,Spring,641,3130,B,Pass,CS,COMPSC-BS,""
201802,2018,Spring,642,3130,W,Drop,CS,COMPSC-BS,""
201802,2018,Spring,643,3130,F,Fail,CS,COMPSC-BS,""
201802,2018,Spring,644,3130,A-,Pass,IS,INFOSCI-BS,""
201802,2018,Spring,645,3130,B,Pass,CS,COMPSC-BS,""
201802,2018,Spring,646,3130,C,Pass,"",NONDG-UG,""
201802,2018,Spring,647,3130,W,Drop,IS,INFOSCI-BS,""
201802,2018,Spring,648,3130,F,Fail,IS,INFOSCI-BS,""
201802,2018,Spring,649,3130,F,Fail,IS,INFOSCI-BS,""
201802,2018,Spring,650,3130,C,Pass,MMC,MULTI-BS,""
201802,2018,Spring,651,3130,C-,Fail,IS,INFOSCI-BS,""
201802,2018,Spring,652,3130,D,Fail,IS,INFOSCI-BS,""
201802,2018,Spring,296,3130,B,Pass,CS,COMPSC-BS,""
