term,Year,Session,emplid,Course,grade,status,degree,Major1,Major2
201902,2019,Spring,4261,3130,C,Pass,CS,COMPSC-BS,""
201902,2019,Spring,4262,3130,B,Pass,CS,COMPSC-BS,""
201902,2019,Spring,4112,3130,C,Pass,CS,COMPSC-BS,""
201902,2019,Spring,579,3130,B,Pass,IS,INFOSCI-BS,""
201902,2019,Spring,547,3130,C,Pass,CS,COMPSC-BS,""
201902,2019,Spring,4190,3130,F,Fail,IS,INFOSCI-BS,""
201902,2019,Spring,1001,3130,F,Fail,CS,COMPSC-BS,""
201902,2019,Spring,56,3130,F,Fail,"",UNDECL-BA,""
201902,2019,Spring,123,3130,C,Pass,CS,COMPSC-BS,""
201902,2019,Spring,1578,3130,D+,Fail,CS,COMPSC-BS,""
201902,2019,Spring,4263,3130,D,Fail,CS,COMPSC-BS,""
201902,2019,Spring,504,3130,C+,Pass,"",UNDECL-BA,""
201906,2019,"Summer II",4264,1170,A,Pass,CS,COMPSC-BS,""
201906,2019,"Summer II",4265,1170,WU,Fail,CS,COMPSC-BS,""
201906,2019,"Summer I",1344,1170,C+,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",359,1170,C,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",4266,1170,A,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",976,1170,C+,Pass,IS,INFOSCI-BS,""
201906,2019,"Summer I",4267,1170,B,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",1036,1170,C,Pass,IS,INFOSCI-BS,""
201906,2019,"Summer I",1905,1170,C,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",1356,1170,A,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",1689,1170,W,Drop,CS,COMPSC-BS,""
201906,2019,"Summer I",1103,1170,B,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",639,3115,F,Fail,CS,COMPSC-BS,""
201906,2019,"Summer I",780,3115,F,Fail,IS,INFOSCI-BS,""
201906,2019,"Summer I",1581,3115,A+,Pass,MMC,MULTI-BS,POLSCI-BA
201906,2019,"Summer I",195,3115,C+,Pass,IS,INFOSCI-BS,""
201906,2019,"Summer I",828,3115,B,Pass,IS,INFOSCI-BS,""
201906,2019,"Summer I",4268,3115,A,Pass,"",ENGL-BA/STENGL,""
201906,2019,"Summer I",1044,3115,A+,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",1110,3115,B,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",386,3115,B+,Pass,IS,INFOSCI-BS,""
201906,2019,"Summer I",4269,3115,A-,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",233,3115,A-,Pass,IS,INFOSCI-BS,""
201906,2019,"Summer I",1288,3115,A-,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",1590,3115,A-,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",781,3115,B-,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",601,3115,B,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",755,3115,B-,Pass,IS,INFOSCI-BS,""
201906,2019,"Summer I",1207,3115,B,Pass,"",CMPMTH-BS/COMPMATH,""
201906,2019,"Summer I",1592,3115,C+,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",892,3115,B,Pass,IS,INFOSCI-BS,""
201906,2019,"Summer I",448,3115,B,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",1186,3115,A+,Pass,"",PHYS-BS,""
201906,2019,"Summer I",1102,3115,A-,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",1594,3115,A+,Pass,"",PSYCH-BS,""
201906,2019,"Summer I",868,3115,A,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",1193,3115,A,Pass,"",UNDECL-BA,""
201906,2019,"Summer I",1056,3115,A+,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",940,3115,A,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",539,3115,C+,Pass,Grad-HI,HLTHINF-MS,""
201906,2019,"Summer I",1579,3115,A+,Pass,CS,COMPSC-BS,""
201906,2019,"Summer II",4232,1115,F,Fail,"",FINC-BBA,""
201906,2019,"Summer II",4270,1115,C,Pass,"",PHYS-BS,""
201906,2019,"Summer II",922,1115,W,Drop,CS,COMPSC-BS,""
201906,2019,"Summer II",1228,1115,W,Drop,MMC,MULTI-BS,""
201906,2019,"Summer II",1359,1115,F,Fail,CS,COMPSC-BS,PEDEXER-BS/PREHLTPROF
201906,2019,"Summer II",1111,1115,W,Drop,"",ACCTPUB-BS,""
201906,2019,"Summer II",4271,1115,F,Fail,"",PHIL-BA/PHILLAW,""
201906,2019,"Summer II",114,1115,F,Fail,"",MATH-BA,""
201906,2019,"Summer II",634,1115,WN,Drop,"",ENGL-BA,""
201906,2019,"Summer II",4272,1115,A,Pass,"",ACTMATH-BS,""
201906,2019,"Summer II",864,1115,C,Pass,CS,COMPSC-BS,""
201906,2019,"Summer II",1346,1115,B,Pass,CS,COMPSC-BS,""
201906,2019,"Summer II",149,1115,A,Pass,"",UNDECL-BA,""
201906,2019,"Summer II",4273,1115,W,Drop,"",PSYCH-BS,""
201906,2019,"Summer II",1235,1115,A,Pass,"",UNDECL-BA,""
201906,2019,"Summer II",1236,1115,F,Fail,MMC,MULTI-BS,""
201906,2019,"Summer II",1140,1115,W,Drop,"",PHIL-BA/PHILBUS,""
201906,2019,"Summer II",1364,1115,C,Pass,"",UNDECL-BA,""
201906,2019,"Summer II",1358,1115,A,Pass,CS,COMPSC-BS,""
201906,2019,"Summer II",1734,1115,F,Fail,"",UNDECL-BA,""
201906,2019,"Summer II",1367,1115,B,Pass,IS,INFOSCI-BS,""
201906,2019,"Summer II",1901,1115,A,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",4230,1115,W,Drop,"",BUSADM-BBA/EBUS,""
201906,2019,"Summer I",4274,1115,W,Drop,"",SOC-BA,""
201906,2019,"Summer I",904,1115,B,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",4275,1115,D,Fail,"",FINC-BBA,""
201906,2019,"Summer I",478,1115,F,Fail,IS,INFOSCI-BS,""
201906,2019,"Summer I",3041,1115,F,Fail,IS,INFOSCI-BS,""
201906,2019,"Summer I",1206,1115,C+,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",268,1115,F,Fail,CS,COMPSC-BS,""
201906,2019,"Summer I",1134,1115,F,Fail,CS,COMPSC-BS,""
201906,2019,"Summer I",1192,1115,A,Pass,"",UNDECL-BA,""
201906,2019,"Summer I",1240,1115,D,Fail,"",UNDECL-BA,""
201906,2019,"Summer I",1351,1115,A,Pass,"",UNDECL-BA,""
201906,2019,"Summer I",915,1115,F,Fail,"",UNDECL-BA,""
201906,2019,"Summer I",464,1115,W,Drop,"",UNDECL-BA,""
201906,2019,"Summer I",4239,1115,W,Drop,"",UNDECL-BA,""
201906,2019,"Summer I",965,1115,C,Pass,IS,INFOSCI-BS,""
201906,2019,"Summer I",1410,1115,F,Fail,"",UNDECL-BA,""
201906,2019,"Summer I",1807,1115,F,Fail,IS,INFOSCI-BS,""
201906,2019,"Summer I",4276,1115,D,Fail,"",NONDG-UG,""
201906,2019,"Summer I",4277,1115,A,Pass,"",NONDG-UG,""
201906,2019,"Summer I",4278,1115,B,Pass,"",NONDG-UG,""
201906,2019,"Summer I",4279,1115,A,Pass,"",NONDG-UG,""
201906,2019,"Summer I",4192,3130,W,Drop,"",NONDG-UG,""
201906,2019,"Summer I",1077,3130,F,Fail,CS,COMPSC-BS,""
201906,2019,"Summer I",4123,3130,B,Pass,IS,PABMF-BS,INFOSCI-BS
201906,2019,"Summer I",902,3130,B,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",1033,3130,A,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",647,3130,F,Fail,IS,INFOSCI-BS,""
201906,2019,"Summer I",905,3130,W,Drop,CS,COMPSC-BS,""
201906,2019,"Summer I",230,3130,B,Pass,IS,INFOSCI-BS,""
201906,2019,"Summer I",1572,3130,F,Fail,IS,INFOSCI-BS,""
201906,2019,"Summer I",1034,3130,B+,Pass,"",MATH-BS/APPLDMTH,FINMATH-BS
201906,2019,"Summer I",4229,3130,A-,Pass,Grad-CS,CS-MA,""
201906,2019,"Summer I",1086,3130,C,Pass,IS,INFOSCI-BS,""
201906,2019,"Summer I",469,3130,D,Fail,MMC,MULTI-BS,""
201906,2019,"Summer I",750,3130,C,Pass,IS,INFOSCI-BS,""
201906,2019,"Summer I",1904,3130,D,Fail,"",NONDG-UG,""
201906,2019,"Summer I",1030,3130,D,Fail,IS,INFOSCI-BS,""
201906,2019,"Summer I",1899,3130,D,Fail,"",UNDECL-BA,""
201906,2019,"Summer I",4161,3130,C,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",1089,3130,F,Fail,"",HIST-BA,""
201906,2019,"Summer I",4220,3130,F,Fail,CS,COMPSC-BS,""
201906,2019,"Summer I",891,3130,B-,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",4201,3130,B-,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",366,3130,B,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",4280,3130,C,Pass,"",NONDG-UG,""
201906,2019,"Summer I",789,3130,C,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",4263,3130,A-,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",4179,3130,WU,Fail,CS,COMPSC-BS,""
201906,2019,"Summer I",488,3130,D,Fail,CS,COMPSC-BS,""
201906,2019,"Summer I",849,3130,C,Pass,"",CMPMTH-BS/THEOREMATH,""
201906,2019,"Summer I",4208,3130,B+,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",4210,3130,B+,Pass,"",UNDECL-BA,""
201906,2019,"Summer I",983,3130,B,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",4224,3130,C,Pass,CS,COMPSC-BS,""
201906,2019,"Summer I",4281,3130,A,Pass,Grad-IS,INFOSYS-MS,""
201909,2019,Fall,900,3115,B-,Pass,IS,INFOSCI-BS,""
201909,2019,Fall,639,3115,B,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4231,3115,B,Pass,"",UNDECL-BA,""
201909,2019,Fall,4282,3115,C,Pass,IS,INFOSCI-BS,""
201909,2019,Fall,4283,3115,B,Pass,Grad-IS,INFOSYS-MS,""
201909,2019,Fall,780,3115,B-,Pass,IS,INFOSCI-BS,""
201909,2019,Fall,1285,3115,W,Drop,CS,COMPSC-BS,""
201909,2019,Fall,1897,3115,A,Pass,"",NONDG-GR/CIS,""
201909,2019,Fall,140,3115,A,Pass,"",CET-BA/CIS,""
201909,2019,Fall,4215,3115,B-,Pass,"",FINMATH-BS,""
201909,2019,Fall,4284,3115,C,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4249,3115,B,Pass,CS,COMPSC-BS,""
201909,2019,Fall,376,3115,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4285,3115,A,Pass,Grad-CS,CS-MA,""
201909,2019,Fall,955,3115,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,1682,3115,W,Drop,IS,INFOSCI-BS,""
201909,2019,Fall,1079,3115,B,Pass,IS,INFOSCI-BS,""
201909,2019,Fall,889,3115,A,Pass,IS,INFOSCI-BS,""
201909,2019,Fall,1894,3115,B,Pass,CS,COMPSC-BS,""
201909,2019,Fall,1578,3115,WU,Fail,CS,COMPSC-BS,""
201909,2019,Fall,1896,3115,B,Pass,CS,COMPSC-BS,""
201909,2019,Fall,1278,3115,A,Pass,MMC,MULTI-BS,""
201909,2019,Fall,463,3115,C,Pass,CS,COMPSC-BS,""
201909,2019,Fall,916,3115,B-,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4241,3115,WU,Fail,CS,COMPSC-BS,""
201909,2019,Fall,4286,3115,B-,Pass,CS,COMPSC-BS,""
201909,2019,Fall,1173,3115,B-,Pass,"",UNDECL-BA,""
201909,2019,Fall,2534,3115,A-,Pass,"",UNDECL-BA,""
201909,2019,Fall,4287,3115,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,1179,3115,B-,Pass,"",UNDECL-BA,""
201909,2019,Fall,1130,3115,A,Pass,MMC,MULTI-BS,""
201909,2019,Fall,1901,3115,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4288,3115,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,1902,3115,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,1903,3115,B,Pass,CS,COMPSC-BS,""
201909,2019,Fall,131,3115,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,1097,3115,B,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4188,3115,B-,Pass,IS,INFOSCI-BS,""
201909,2019,Fall,4234,3115,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,904,3115,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,1004,3115,C,Pass,CS,COMPSC-BS,""
201909,2019,Fall,857,3115,B+,Pass,CS,COMPSC-BS,""
201909,2019,Fall,232,3115,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,1099,3115,C+,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4216,3115,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,952,3115,B,Pass,CS,COMPSC-BS,""
201909,2019,Fall,1047,3115,B,Pass,CS,COMPSC-BS,""
201909,2019,Fall,417,3115,WU,Fail,CS,COMPSC-BS,""
201909,2019,Fall,995,3115,A,Pass,IS,INFOSCI-BS,""
201909,2019,Fall,2545,3115,W,Drop,IS,INFOSCI-BS,BMF-BS
201909,2019,Fall,1112,3115,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,1206,3115,C,Pass,CS,COMPSC-BS,""
201909,2019,Fall,149,3115,A,Pass,"",UNDECL-BA,""
201909,2019,Fall,1907,3115,B,Pass,CS,COMPSC-BS,""
201909,2019,Fall,559,3115,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,870,3115,F,Fail,CS,COMPSC-BS,""
201909,2019,Fall,1095,3115,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,1142,3115,A,Pass,"",UNDECL-BA,""
201909,2019,Fall,938,3115,A,Pass,"",UNDECL-BA,""
201909,2019,Fall,1908,3115,B,Pass,CS,COMPSC-BS,""
201909,2019,Fall,965,3115,A,Pass,IS,INFOSCI-BS,""
201909,2019,Fall,1303,3115,B,Pass,"",UNDECL-BA,""
201909,2019,Fall,1176,3115,C,Pass,IS,INFOSCI-BS,""
201909,2019,Fall,4209,3115,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4245,3115,A+,Pass,CS,COMPSC-BS,""
201909,2019,Fall,1308,3115,F,Fail,CS,COMPSC-BS,""
201909,2019,Fall,4246,3115,A,Pass,IS,INFOSCI-BS,""
201909,2019,Fall,4289,3115,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4290,3115,B,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4291,3115,A,Pass,Grad-HI,HLTHINF-MS,""
201909,2019,Fall,4292,1115,C,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4293,1115,B,Pass,Grad-HI,HLTHINF-MS,""
201909,2019,Fall,254,1115,F,Fail,CS,COMPSC-BS,""
201909,2019,Fall,4294,1115,B,Pass,"",ECHE-BA/MATHMATIC,""
201909,2019,Fall,4295,1115,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4296,1115,C,Pass,"",MATH-BA,""
201909,2019,Fall,2369,1115,W,Drop,"",PHYS-BS,""
201909,2019,Fall,1228,1115,B,Pass,MMC,MULTI-BS,""
201909,2019,Fall,1910,1115,D,Fail,IS,INFOSCI-BS,""
201909,2019,Fall,925,1115,C,Pass,CS,COMPSC-BS,""
201909,2019,Fall,747,1115,C,Pass,"",MATH-BA,""
201909,2019,Fall,4297,1115,D,Fail,"",PABMF-BS,""
201909,2019,Fall,471,1115,D+,Fail,CS,COMPSC-BS,""
201909,2019,Fall,4298,1115,B,Pass,"",BUSADM-BBA/REALESTLAW,""
201909,2019,Fall,1675,1115,A-,Pass,CS,COMPSC-BS,BIO-BS
201909,2019,Fall,4113,1115,B,Pass,IS,INFOSCI-BS,""
201909,2019,Fall,4299,1115,W,Drop,"",PEDTCHR-BS,""
201909,2019,Fall,1666,1115,A,Pass,"",UNDECL-BA,""
201909,2019,Fall,4300,1115,WU,Fail,"",POLSCI-BA,""
201909,2019,Fall,4301,1115,B-,Pass,"",MATH-BA,""
201909,2019,Fall,937,1115,A,Pass,"",CHEM-BS,""
201909,2019,Fall,1733,1115,D+,Fail,"",UNDECL-BA,""
201909,2019,Fall,2358,1115,D,Fail,"",UNDECL-BA,""
201909,2019,Fall,4302,1115,W,Drop,"",PERMIT-UG,""
201909,2019,Fall,4303,1115,A-,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4304,1115,C,Pass,"",UNDECL-BA,""
201909,2019,Fall,4305,1115,D,Fail,"",UNDECL-BA,""
201909,2019,Fall,4306,1115,F,Fail,CS,COMPSC-BS,""
201909,2019,Fall,4307,1115,B,Pass,"",ACTMATH-BS,""
201909,2019,Fall,1681,1115,B+,Pass,"",UNDECL-BA,""
201909,2019,Fall,1042,1115,W,Drop,"",GEO-BA,""
201909,2019,Fall,4308,1115,W,Drop,"",PABMF-BS,""
201909,2019,Fall,1674,1115,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4309,1115,F,Fail,"",MATH-BS/APPLDMTH,""
201909,2019,Fall,4310,1115,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4311,1115,B,Pass,"",PHYS-BS,""
201909,2019,Fall,4312,1115,B-,Pass,"",NONDG-UG,""
201909,2019,Fall,1610,1115,W,Drop,IS,INFOSCI-BS,""
201909,2019,Fall,4313,1115,W,Drop,"",FINC-BBA,""
201909,2019,Fall,831,1115,W,Drop,CS,COMPSC-BS,""
201909,2019,Fall,1259,1115,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,926,1115,F,Fail,CS,COMPSC-BS,""
201909,2019,Fall,4314,1115,B,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4315,1115,F,Fail,"",THEA-BFA/THEATRPROD,""
201909,2019,Fall,4316,1115,W,Drop,"",PEDEXER-BS/PREHLTPROF,""
201909,2019,Fall,4317,1115,F,Fail,IS,INFOSCI-BS,""
201909,2019,Fall,1185,1115,B,Pass,"",UNDECL-BA,""
201909,2019,Fall,4318,1115,B,Pass,IS,INFOSCI-BS,""
201909,2019,Fall,4319,1115,B,Pass,"",MHCPHY-BA,""
201909,2019,Fall,932,1115,B,Pass,"",ACTMATH-BS,""
201909,2019,Fall,1073,1115,C+,Pass,IS,INFOSCI-BS,""
201909,2019,Fall,4320,1115,F,Fail,"",FINC-BBA,""
201909,2019,Fall,2133,1115,F,Fail,"",MATHTCH-BA,""
201909,2019,Fall,4321,1115,A,Pass,"",PHYS-BS,""
201909,2019,Fall,4322,1115,F,Fail,"",UNDECL-BA,""
201909,2019,Fall,2444,1115,F,Fail,"",UNDECL-BA,""
201909,2019,Fall,1680,1115,C,Pass,CS,COMPSC-BS,""
201909,2019,Fall,1255,1115,B,Pass,"",UNDECL-BA,""
201909,2019,Fall,2231,1115,A,Pass,"",UNDECL-BA,""
201909,2019,Fall,4323,1115,W,Drop,Grad-HI,HLTHINF-MS,""
201909,2019,Fall,1077,3130,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,2869,3130,WU,Fail,CS,COMPSC-BS,""
201909,2019,Fall,4264,3130,F,Fail,CS,COMPSC-BS,""
201909,2019,Fall,4260,3130,WU,Fail,IS,INFOSCI-BS,""
201909,2019,Fall,946,3130,WU,Fail,CS,COMPSC-BS,""
201909,2019,Fall,947,3130,B+,Pass,CS,BIO-BS,COMPSC-BS
201909,2019,Fall,647,3130,A-,Pass,IS,INFOSCI-BS,""
201909,2019,Fall,4268,3130,A,Pass,"",ENGL-BA/STENGL,""
201909,2019,Fall,4199,3130,B-,Pass,CS,COMPSC-BS,""
201909,2019,Fall,905,3130,B+,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4324,3130,F,Fail,IS,INFOSCI-BS,""
201909,2019,Fall,1110,3130,C,Pass,CS,COMPSC-BS,""
201909,2019,Fall,1309,3130,F,Fail,IS,INFOSCI-BS,""
201909,2019,Fall,4325,3130,B,Pass,Grad-CS,CS-MA,""
201909,2019,Fall,1020,3130,WU,Fail,CS,COMPSC-BS,""
201909,2019,Fall,469,3130,C,Pass,MMC,MULTI-BS,""
201909,2019,Fall,1891,3130,D,Fail,CS,COMPSC-BS,""
201909,2019,Fall,781,3130,C,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4326,3130,C,Pass,IS,INFOSCI-BS,""
201909,2019,Fall,1905,3130,F,Fail,CS,COMPSC-BS,""
201909,2019,Fall,1311,3130,B-,Pass,CS,COMPSC-BS,""
201909,2019,Fall,1313,3130,D,Fail,CS,COMPSC-BS,""
201909,2019,Fall,4220,3130,A,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4190,3130,F,Fail,IS,INFOSCI-BS,""
201909,2019,Fall,866,3130,B,Pass,CS,COMPSC-BS,""
201909,2019,Fall,549,3130,D,Fail,"",UNDECL-BA,""
201909,2019,Fall,56,3130,B+,Pass,"",UNDECL-BA,""
201909,2019,Fall,94,3130,D,Fail,CS,COMPSC-BS,""
201909,2019,Fall,1906,3130,D,Fail,IS,INFOSCI-BS,""
201909,2019,Fall,2847,3130,B-,Pass,CS,COMPSC-BS,""
201909,2019,Fall,1041,3130,C,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4327,3130,D,Fail,CS,COMPSC-BS,""
201909,2019,Fall,2232,3130,F,Fail,"",NONDG-UG,""
201909,2019,Fall,4328,3130,C,Pass,CS,COMPSC-BS,""
201909,2019,Fall,4206,3130,F,Fail,CS,COMPSC-BS,""
201909,2019,Fall,917,3130,F,Fail,CS,PHYS-BS,COMPSC-BS
201909,2019,Fall,4179,3130,D,Fail,CS,COMPSC-BS,""
201909,2019,Fall,4329,3130,F,Fail,Grad-CS,CS-MA,""
